Date,Open,High,Low,Close,Day_Name,Direction,Raw_Points,Points_Display
2011-04-04,1.4229,1.4270,1.4192,1.4218,Monday,DOWN,-0.0011,-0.0110
2011-04-05,1.4219,1.4247,1.4151,1.4220,Tuesday,UP,0.0001,0.0010
2011-04-06,1.4221,1.4352,1.4211,1.4332,Wednesday,UP,0.0111,0.1110
2011-04-07,1.4333,1.4346,1.4242,1.4302,Thursday,DOWN,-0.0031,-0.0310
2011-04-08,1.4306,1.4490,1.4291,1.4478,Friday,UP,0.0172,0.1720
2011-04-11,1.4464,1.4485,1.4419,1.4434,Monday,DOWN,-0.0030,-0.0300
2011-04-12,1.4434,1.4520,1.4377,1.4476,Tuesday,UP,0.0042,0.0420
2011-04-13,1.4478,1.4522,1.4412,1.4440,Wednesday,DOWN,-0.0038,-0.0380
2011-04-14,1.4443,1.4517,1.4364,1.4488,Thursday,UP,0.0045,0.0450
2011-04-15,1.4488,1.4506,1.4391,1.4429,Friday,DOWN,-0.0059,-0.0590
2011-04-18,1.4415,1.4422,1.4157,1.4232,Monday,DOWN,-0.0183,-0.1830
2011-04-19,1.4230,1.4354,1.4203,1.4335,Tuesday,UP,0.0105,0.1050
2011-04-20,1.4337,1.4548,1.4327,1.4518,Wednesday,UP,0.0181,0.1810
2011-04-21,1.4522,1.4652,1.4505,1.4551,Thursday,UP,0.0029,0.0290
2011-04-22,1.4553,1.4590,1.4534,1.4555,Friday,UP,0.0002,0.0020
2011-04-25,1.4559,1.4629,1.4524,1.4579,Monday,UP,0.0020,0.0200
2011-04-26,1.4580,1.4659,1.4493,1.4642,Tuesday,UP,0.0062,0.0620
2011-04-27,1.4645,1.4797,1.4632,1.4776,Wednesday,UP,0.0131,0.1310
2011-04-28,1.4786,1.4882,1.4769,1.4822,Thursday,UP,0.0036,0.0360
2011-05-02,1.4821,1.4904,1.4762,1.4824,Monday,UP,0.0003,0.0030
2011-05-03,1.4825,1.4891,1.4753,1.4826,Tuesday,UP,0.0001,0.0010
2011-05-04,1.4825,1.4941,1.4775,1.4821,Wednesday,DOWN,-0.0004,-0.0040
2011-05-05,1.4827,1.4901,1.4510,1.4538,Thursday,DOWN,-0.0289,-0.2890
2011-05-09,1.4366,1.4442,1.4254,1.4362,Monday,DOWN,-0.0004,-0.0040
2011-05-10,1.4360,1.4415,1.4269,1.4406,Tuesday,UP,0.0046,0.0460
2011-05-11,1.4408,1.4425,1.4172,1.4195,Wednesday,DOWN,-0.0213,-0.2130
2011-05-12,1.4198,1.4278,1.4123,1.4241,Thursday,UP,0.0043,0.0430
2011-05-13,1.4243,1.4342,1.4066,1.4118,Friday,DOWN,-0.0125,-0.1250
2011-05-16,1.4086,1.4246,1.4048,1.4154,Monday,UP,0.0068,0.0680
2011-05-17,1.4160,1.4241,1.4121,1.4237,Tuesday,UP,0.0077,0.0770
2011-05-18,1.4237,1.4289,1.4194,1.4245,Wednesday,UP,0.0008,0.0080
2011-05-19,1.4249,1.4327,1.4206,1.4312,Thursday,UP,0.0063,0.0630
2011-05-20,1.4308,1.4347,1.4133,1.4152,Friday,DOWN,-0.0156,-0.1560
2011-05-23,1.4129,1.4145,1.3969,1.4050,Monday,DOWN,-0.0079,-0.0790
2011-05-24,1.4048,1.4134,1.4002,1.4103,Tuesday,UP,0.0055,0.0550
2011-05-25,1.4101,1.4120,1.4012,1.4085,Wednesday,DOWN,-0.0016,-0.0160
2011-05-26,1.4085,1.4208,1.4067,1.4138,Thursday,UP,0.0053,0.0530
2011-05-27,1.4141,1.4325,1.4125,1.4321,Friday,UP,0.0180,0.1800
2011-05-30,1.4320,1.4320,1.4255,1.4278,Monday,DOWN,-0.0042,-0.0420
2011-05-31,1.4282,1.4426,1.4282,1.4394,Tuesday,UP,0.0112,0.1120
2011-06-01,1.4396,1.4460,1.4307,1.4312,Wednesday,DOWN,-0.0084,-0.0840
2011-06-02,1.4326,1.4514,1.4322,1.4490,Thursday,UP,0.0164,0.1640
2011-06-03,1.4493,1.4644,1.4452,1.4634,Friday,UP,0.0141,0.1410
2011-06-06,1.4618,1.4659,1.4556,1.4576,Monday,DOWN,-0.0042,-0.0420
2011-06-07,1.4577,1.4698,1.4562,1.4689,Tuesday,UP,0.0112,0.1120
2011-06-08,1.4692,1.4695,1.4564,1.4576,Wednesday,DOWN,-0.0116,-0.1160
2011-06-09,1.4581,1.4654,1.4477,1.4508,Thursday,DOWN,-0.0073,-0.0730
2011-06-10,1.4509,1.4552,1.4322,1.4345,Friday,DOWN,-0.0164,-0.1640
2011-06-13,1.4329,1.4432,1.4320,1.4415,Monday,UP,0.0086,0.0860
2011-06-14,1.4417,1.4499,1.4378,1.4438,Tuesday,UP,0.0021,0.0210
2011-06-15,1.4442,1.4455,1.4156,1.4166,Wednesday,DOWN,-0.0276,-0.2760
2011-06-16,1.4171,1.4221,1.4072,1.4210,Thursday,UP,0.0039,0.0390
2011-06-17,1.4212,1.4341,1.4125,1.4308,Friday,UP,0.0096,0.0960
2011-06-20,1.4276,1.4329,1.4191,1.4307,Monday,UP,0.0031,0.0310
2011-06-21,1.4306,1.4423,1.4305,1.4406,Tuesday,UP,0.0100,0.1000
2011-06-22,1.4405,1.4443,1.4341,1.4353,Wednesday,DOWN,-0.0052,-0.0520
2011-06-23,1.4346,1.4348,1.4126,1.4257,Thursday,DOWN,-0.0089,-0.0890
2011-06-24,1.4260,1.4311,1.4141,1.4190,Friday,DOWN,-0.0070,-0.0700
2011-06-27,1.4192,1.4295,1.4103,1.4282,Monday,UP,0.0090,0.0900
2011-06-28,1.4287,1.4398,1.4236,1.4368,Tuesday,UP,0.0081,0.0810
2011-06-29,1.4368,1.4450,1.4327,1.4434,Wednesday,UP,0.0066,0.0660
2011-06-30,1.4434,1.4539,1.4426,1.4504,Thursday,UP,0.0070,0.0700
2011-07-01,1.4501,1.4553,1.4436,1.4522,Friday,UP,0.0021,0.0210
2011-07-04,1.4537,1.4579,1.4491,1.4537,Monday,Break Even,0.0000,0.0000
2011-07-05,1.4541,1.4555,1.4396,1.4422,Tuesday,DOWN,-0.0119,-0.1190
2011-07-06,1.4426,1.4468,1.4285,1.4316,Wednesday,DOWN,-0.0110,-0.1100
2011-07-07,1.4318,1.4376,1.4221,1.4359,Thursday,UP,0.0041,0.0410
2011-07-08,1.4362,1.4371,1.4206,1.4267,Friday,DOWN,-0.0095,-0.0950
2011-07-11,1.4211,1.4229,1.3986,1.4035,Monday,DOWN,-0.0176,-0.1760
2011-07-12,1.4038,1.4064,1.3836,1.3976,Tuesday,DOWN,-0.0062,-0.0620
2011-07-13,1.3976,1.4212,1.3950,1.4181,Wednesday,UP,0.0205,0.2050
2011-07-14,1.4172,1.4284,1.4114,1.4142,Thursday,DOWN,-0.0030,-0.0300
2011-07-15,1.4144,1.4200,1.4091,1.4150,Friday,UP,0.0006,0.0060
2011-07-18,1.4113,1.4135,1.4011,1.4109,Monday,DOWN,-0.0004,-0.0040
2011-07-19,1.4107,1.4218,1.4069,1.4155,Tuesday,UP,0.0048,0.0480
2011-07-20,1.4154,1.4242,1.4132,1.4217,Wednesday,UP,0.0063,0.0630
2011-07-21,1.4221,1.4440,1.4139,1.4421,Thursday,UP,0.0200,0.2000
2011-07-22,1.4424,1.4438,1.4324,1.4353,Friday,DOWN,-0.0071,-0.0710
2011-07-25,1.4393,1.4408,1.4325,1.4374,Monday,DOWN,-0.0019,-0.0190
2011-07-26,1.4377,1.4528,1.4356,1.4512,Tuesday,UP,0.0135,0.1350
2011-07-27,1.4513,1.4537,1.4339,1.4365,Wednesday,DOWN,-0.0148,-0.1480
2011-07-28,1.4371,1.4402,1.4253,1.4329,Thursday,DOWN,-0.0042,-0.0420
2011-07-29,1.4330,1.4414,1.4229,1.4395,Friday,UP,0.0065,0.0650
2011-08-01,1.4372,1.4455,1.4185,1.4249,Monday,DOWN,-0.0123,-0.1230
2011-08-02,1.4255,1.4285,1.4151,1.4192,Tuesday,DOWN,-0.0063,-0.0630
