Date,Open,High,Low,Close,Day_Name,Direction,Raw_Points,Points_Display
2020-04-17,26.4200,26.7800,24.5700,25.0300,Friday,DOWN,-1.3900,-13.9000
2020-04-20,24.7600,24.9200,20.1900,20.4300,Monday,DOWN,-4.3300,-43.3000
2020-04-21,21.3200,22.5800,6.5000,11.5700,Tuesday,DOWN,-9.7500,-97.5000
2020-04-22,20.2600,22.7900,17.4300,20.6900,Wednesday,UP,0.4300,4.3000
2020-04-23,20.9900,23.4000,20.3200,21.4400,Thursday,UP,0.4500,4.5000
2020-04-24,21.8500,22.9600,20.7300,21.2200,Friday,DOWN,-0.6300,-6.3000
2020-04-27,21.1300,21.4500,17.7800,18.0800,Monday,DOWN,-3.0500,-30.5000
2020-04-28,18.2400,19.6600,17.2700,17.6000,Tuesday,DOWN,-0.6400,-6.4000
2020-04-29,18.0100,20.3600,17.4000,19.1200,Wednesday,UP,1.1100,11.1000
2020-04-30,19.3300,22.3000,19.1500,21.8500,Thursday,UP,2.5200,25.2000
2020-05-01,22.0400,23.4000,20.8600,22.2900,Friday,UP,0.2500,2.5000
2020-05-04,21.8700,23.7900,20.8400,22.7800,Monday,UP,0.9100,9.1000
2020-05-05,23.5600,27.4000,23.3800,26.4900,Tuesday,UP,2.9300,29.3000
2020-05-06,27.4500,27.9800,24.5500,25.6200,Wednesday,DOWN,-1.8300,-18.3000
2020-05-07,25.5600,27.7900,24.3800,24.8300,Thursday,DOWN,-0.7300,-7.3000
2020-05-08,24.8100,26.2900,24.7300,26.1700,Friday,UP,1.3600,13.6000
2020-05-11,25.9100,26.7300,24.7900,25.0800,Monday,DOWN,-0.8300,-8.3000
2020-05-12,25.3900,26.8700,25.1500,26.3300,Tuesday,UP,0.9400,9.4000
2020-05-13,25.8000,26.9600,25.2500,25.6800,Wednesday,DOWN,-0.1200,-1.2000
2020-05-14,25.9700,28.2700,25.5600,27.8800,Thursday,UP,1.9100,19.1000
2020-05-15,28.0200,29.8200,27.5300,29.5200,Friday,UP,1.5000,15.0000
