Date,Open,High,Low,Close,Day_Name,Direction,Raw_Points,Points_Display
2008-04-30,1.0376,1.0444,1.0328,1.0353,Wednesday,DOWN,-0.0023,-0.0230
2008-05-01,1.0349,1.0510,1.0336,1.0475,Thursday,UP,0.0126,0.1260
2008-05-02,1.0482,1.0608,1.0463,1.0575,Friday,UP,0.0093,0.0930
2008-05-05,1.0557,1.0598,1.0509,1.0527,Monday,DOWN,-0.0030,-0.0300
2008-05-06,1.0536,1.0551,1.0427,1.0519,Tuesday,DOWN,-0.0017,-0.0170
2008-05-07,1.0521,1.0594,1.0511,1.0548,Wednesday,UP,0.0027,0.0270
2008-05-08,1.0549,1.0624,1.0481,1.0507,Thursday,DOWN,-0.0042,-0.0420
2008-05-09,1.0509,1.0516,1.0389,1.0407,Friday,DOWN,-0.0102,-0.1020
2008-05-12,1.0416,1.0513,1.0406,1.0435,Monday,UP,0.0019,0.0190
2008-05-13,1.0442,1.0558,1.0418,1.0538,Tuesday,UP,0.0096,0.0960
2008-05-14,1.0530,1.0602,1.0512,1.0543,Wednesday,UP,0.0013,0.0130
2008-05-15,1.0545,1.0595,1.0484,1.0567,Thursday,UP,0.0022,0.0220
2008-05-16,1.0569,1.0590,1.0432,1.0474,Friday,DOWN,-0.0095,-0.0950
2008-05-19,1.0458,1.0574,1.0414,1.0528,Monday,UP,0.0070,0.0700
2008-05-20,1.0533,1.0537,1.0357,1.0370,Tuesday,DOWN,-0.0163,-0.1630
2008-05-21,1.0376,1.0393,1.0248,1.0250,Wednesday,DOWN,-0.0126,-0.1260
2008-05-22,1.0248,1.0355,1.0234,1.0307,Thursday,UP,0.0059,0.0590
2008-05-23,1.0307,1.0336,1.0215,1.0236,Friday,DOWN,-0.0071,-0.0710
2008-05-26,1.0243,1.0277,1.0232,1.0241,Monday,DOWN,-0.0002,-0.0020
2008-05-27,1.0244,1.0349,1.0222,1.0345,Tuesday,UP,0.0101,0.1010
2008-05-28,1.0341,1.0425,1.0259,1.0370,Wednesday,UP,0.0029,0.0290
2008-05-29,1.0378,1.0525,1.0364,1.0487,Thursday,UP,0.0109,0.1090
2008-05-30,1.0494,1.0529,1.0413,1.0420,Friday,DOWN,-0.0074,-0.0740
2008-06-02,1.0418,1.0450,1.0325,1.0370,Monday,DOWN,-0.0048,-0.0480
2008-06-03,1.0375,1.0491,1.0276,1.0418,Tuesday,UP,0.0043,0.0430
2008-06-04,1.0430,1.0447,1.0362,1.0420,Wednesday,DOWN,-0.0010,-0.0100
2008-06-05,1.0423,1.0522,1.0352,1.0384,Thursday,DOWN,-0.0039,-0.0390
2008-06-06,1.0385,1.0410,1.0185,1.0182,Friday,DOWN,-0.0203,-0.2030
2008-06-09,1.0177,1.0298,1.0147,1.0273,Monday,UP,0.0096,0.0960
2008-06-10,1.0278,1.0440,1.0269,1.0416,Tuesday,UP,0.0138,0.1380
2008-06-11,1.0421,1.0449,1.0308,1.0311,Wednesday,DOWN,-0.0110,-0.1100
