Date,Open,High,Low,Close,Day_Name,Direction,Raw_Points,Points_Display
2024-03-27,151.5700,151.9800,151.0300,151.3200,Wednesday,DOWN,-0.2500,-2.5000
2024-03-28,151.3200,151.5600,151.1500,151.3700,Thursday,UP,0.0500,0.5000
2024-03-29,151.3800,151.5100,151.1700,151.3100,Friday,DOWN,-0.0700,-0.7000
2024-04-01,151.3200,151.7800,151.2200,151.6300,Monday,UP,0.3100,3.1000
2024-04-02,151.6500,151.8200,151.4600,151.5500,Tuesday,DOWN,-0.1000,-1.0000
2024-04-03,151.5600,151.9600,151.4400,151.6800,Wednesday,UP,0.1200,1.2000
2024-04-04,151.7000,151.7900,151.1200,151.3300,Thursday,DOWN,-0.3700,-3.7000
2024-04-05,151.3500,151.7600,150.8100,151.6100,Friday,UP,0.2600,2.6000
2024-04-08,151.5700,151.9600,151.5600,151.7900,Monday,UP,0.2200,2.2000
2024-04-09,151.8100,151.9500,151.5700,151.7700,Tuesday,DOWN,-0.0400,-0.4000
2024-04-10,151.7500,153.2500,151.6800,153.1700,Wednesday,UP,1.4200,14.2000
2024-04-11,153.1600,153.3300,152.7600,153.2700,Thursday,UP,0.1100,1.1000
2024-04-12,153.2700,153.4000,152.5900,153.2800,Friday,UP,0.0100,0.1000
2024-04-15,153.0900,154.4600,152.9900,154.2700,Monday,UP,1.1800,11.8000
2024-04-16,154.2700,154.8000,153.9000,154.7100,Tuesday,UP,0.4400,4.4000
2024-04-17,154.7200,154.7600,154.1600,154.3800,Wednesday,DOWN,-0.3400,-3.4000
2024-04-18,154.3900,154.7200,153.9500,154.6300,Thursday,UP,0.2400,2.4000
2024-04-19,154.6500,154.6800,153.5800,154.6300,Friday,DOWN,-0.0200,-0.2000
2024-04-22,154.6400,154.8900,154.4600,154.8400,Monday,UP,0.2000,2.0000
2024-04-23,154.8500,154.8800,154.5600,154.8200,Tuesday,DOWN,-0.0300,-0.3000
2024-04-24,154.8300,155.3900,154.7300,155.3400,Wednesday,UP,0.5100,5.1000
2024-04-25,155.3200,155.7600,155.2000,155.6500,Thursday,UP,0.3300,3.3000
2024-04-26,155.6200,158.4500,154.9800,158.3300,Friday,UP,2.7100,27.1000
2024-04-29,157.8200,160.0500,154.5200,156.3300,Monday,DOWN,-1.4900,-14.9000
2024-04-30,156.3500,157.8600,156.0700,157.8000,Tuesday,UP,1.4500,14.5000
2024-05-01,157.8100,158.0400,153.1800,154.4700,Wednesday,DOWN,-3.3400,-33.4000
2024-05-02,154.9300,156.2900,153.0600,153.6300,Thursday,DOWN,-1.3000,-13.0000
2024-05-03,153.6500,153.8000,151.8600,152.9800,Friday,DOWN,-0.6700,-6.7000
